MOIS,CLIENT_ID,pret_anterieur,compte_commercial,carte_MC,NSF,PH_autre_FI,sphere_epargne,sphere_financement,sphere_transaction,nb_produit,relation_BNC,vol_MC,vol_epargne,vol_financement,vol_transaction,TEF,mono_produit,PH
31Jul2018 0:00:00,00000000675426,0,0,1,0,1,1,0,1,2,12,22750,137000,,3200,2,0,0
31Jan2019 0:00:00,00000000325927,0,0,1,0,0,0,0,1,1,12,19710,,,1460,1,1,0
31Jan2019 0:00:00,00000000942257,0,0,1,0,0,0,0,1,1,12,10040,,,100,1,1,0
31Jan2019 0:00:00,00000000955781,0,0,0,0,0,1,0,1,2,8,,114000,,1840,2,0,0
31Aug2018 0:00:00,00000000660185,0,0,0,0,0,1,0,1,2,11,,109000,,1980,2,0,0
28Feb2019 0:00:00,00000000976243,0,0,1,0,0,0,0,1,2,15,16160,,,380,1,0,0
31Aug2018 0:00:00,00000000050296,0,1,0,0,0,1,0,1,2,17,,171000,,2410,2,0,0
30Apr2018 0:00:00,00000000951169,0,0,0,0,0,0,0,1,2,11,,,,1180,1,0,0
31May2018 0:00:00,00000000992351,0,0,0,0,0,0,0,1,1,9,,,,2060,1,1,0
30Nov2018 0:00:00,00000000950838,0,0,0,0,0,1,0,1,2,9,,54000,,790,2,0,0
30Nov2018 0:00:00,00000000769003,0,0,0,0,0,0,0,1,1,3,,,,2620,1,1,0
30Sep2018 0:00:00,00000000070483,0,0,0,0,1,0,0,1,1,5,,,,490,1,1,0
31Mar2019 0:00:00,00000000659417,0,1,0,1,0,1,1,0,2,12,,143000,289000,,2,0,0
31Jan2019 0:00:00,00000000868129,0,0,0,0,0,1,1,1,3,12,,134000,518000,840,3,0,0
31Oct2018 0:00:00,00000000583459,0,0,1,0,1,0,1,1,2,10,15950,,538000,1500,2,0,0
31Jan2019 0:00:00,00000000917951,0,0,0,0,1,0,0,1,1,9,,,,2090,1,1,0
31May2018 0:00:00,00000000955968,0,0,1,0,0,0,0,1,3,3,18640,,,2360,1,0,0
31Jan2019 0:00:00,00000000557535,0,1,1,0,0,0,0,1,1,13,21350,,,3240,1,1,0
31Oct2018 0:00:00,00000000871169,9,0,1,1,1,1,1,1,3,7,16810,164000,135000,2460,3,0,0
31May2018 0:00:00,00000000910118,0,0,1,0,1,0,1,0,1,1,18560,,330000,,1,1,0
28Feb2019 0:00:00,00000000888566,0,1,0,0,1,1,0,1,2,7,,121000,,2500,2,0,1
31Mar2019 0:00:00,00000000307698,0,0,0,0,1,0,0,1,1,17,,,,2410,1,1,0
31Mar2018 0:00:00,00000000950882,0,1,0,0,1,1,0,1,2,13,,161000,,1500,2,0,0
30Apr2018 0:00:00,00000000936318,1,0,1,1,0,1,0,1,2,11,23360,135000,,2600,2,0,0
31Mar2018 0:00:00,00000000773675,0,0,0,0,0,0,1,1,2,12,,,384000,690,2,0,0
30Apr2018 0:00:00,00000000917296,0,0,1,0,0,0,0,1,1,4,23720,,,1560,1,1,0
30Sep2018 0:00:00,00000000871923,0,0,1,0,0,1,0,1,2,4,19420,177000,,850,2,0,0
30Apr2018 0:00:00,00000000034654,0,0,0,0,1,0,1,1,2,15,,,362000,1330,2,0,0
31May2018 0:00:00,00000000874998,0,1,0,0,0,1,0,1,2,9,,194000,,3350,2,0,0
31Dec2018 0:00:00,00000000976325,0,1,1,0,0,0,0,1,1,10,17020,,,2620,1,1,0
31Jul2018 0:00:00,00000000991937,0,0,0,0,0,0,0,1,1,16,,,,2450,1,1,0
31Jul2018 0:00:00,00000000409308,0,0,0,0,0,0,0,1,1,3,,,,3180,1,1,0
31Jan2019 0:00:00,00000000807353,0,0,0,0,0,0,0,1,1,2,,,,360,1,1,0
30Jun2018 0:00:00,00000000662586,1,0,0,0,1,1,1,1,3,14,,123000,670000,1820,3,0,0
31May2018 0:00:00,00000000892185,1,0,0,0,1,0,1,1,4,18,,,423000,2230,2,0,1
31Jan2019 0:00:00,00000000792980,0,0,1,0,0,0,0,1,1,8,17710,,,1600,1,1,0
31Aug2018 0:00:00,00000000660195,0,0,1,0,0,0,0,1,1,17,23460,,,750,1,1,0
30Nov2018 0:00:00,00000000972208,0,0,0,0,0,1,0,1,2,18,,72000,,1410,2,0,1
31Mar2018 0:00:00,00000000933829,1,0,0,0,0,0,0,1,1,8,,,,3320,1,1,0
30Jun2018 0:00:00,00000000692917,0,1,1,0,1,0,0,1,1,10,20270,,,1450,1,1,0
31Aug2018 0:00:00,00000000978461,1,0,0,0,1,1,0,1,2,5,,188000,,2220,2,0,0
31May2018 0:00:00,00000000937799,0,0,0,0,1,0,0,1,1,16,,,,810,1,1,0
30Nov2018 0:00:00,00000000827519,0,0,0,0,0,0,0,1,1,3,,,,3250,1,1,0
30Nov2018 0:00:00,00000000635769,0,1,1,0,1,1,0,1,2,9,17110,108000,,2690,2,0,0
30Sep2018 0:00:00,00000000977380,1,0,0,0,1,1,0,1,2,13,,84000,,2870,2,0,0
30Apr2018 0:00:00,00000000949695,0,0,0,0,0,1,1,1,3,10,,177000,230000,2890,3,0,1
31Aug2018 0:00:00,00000000297704,0,0,1,0,0,1,0,1,2,11,22250,105000,,2400,2,0,0
31May2018 0:00:00,00000000332651,0,0,1,0,0,1,0,1,2,14,16410,135000,,2440,2,0,0
30Jun2018 0:00:00,00000000869680,1,0,0,0,0,0,1,0,1,8,,,552000,,1,1,0
31Oct2018 0:00:00,00000000850926,0,0,0,0,0,0,0,1,1,13,,,,2710,1,1,0
30Apr2018 0:00:00,00000000865115,0,0,0,0,0,0,1,1,2,8,,,548000,2050,2,0,0
30Sep2018 0:00:00,00000000453227,1,0,0,0,1,1,0,1,2,15,,188000,,3010,2,0,0
30Sep2018 0:00:00,00000000958452,0,1,0,0,0,1,1,1,3,7,,177000,453000,100,3,0,0
31Jan2019 0:00:00,00000000727930,0,0,1,0,1,1,0,0,1,14,22290,166000,,,1,1,0
28Feb2019 0:00:00,00000000882932,0,0,1,0,0,0,0,1,1,8,20760,,,3490,1,1,0
31Mar2019 0:00:00,00000000584171,0,0,1,0,0,0,0,1,3,16,18690,,,2530,1,0,0
31Jul2018 0:00:00,00000000839494,1,0,1,0,0,1,0,1,2,14,17690,133000,,100,2,0,0
30Nov2018 0:00:00,00000000904688,0,1,0,0,0,0,0,1,2,8,,,,1310,1,0,1
31May2018 0:00:00,00000000954183,0,0,1,0,0,1,0,1,2,5,13300,155000,,2450,2,0,0
31Aug2018 0:00:00,00000000902657,0,0,0,0,0,0,0,1,1,7,,,,3210,1,1,0
31Oct2018 0:00:00,00000000308831,0,0,1,0,0,0,0,1,2,6,23790,,,1810,1,0,0
31Oct2018 0:00:00,00000000950152,0,0,0,0,0,0,0,1,1,1,,,,1290,1,1,0
31Mar2019 0:00:00,00000000815267,0,0,0,0,0,1,0,1,2,10,,141000,,2010,2,0,0
30Nov2018 0:00:00,00000000929620,0,1,0,0,0,1,0,1,2,6,,88000,,1060,2,0,0
31Dec2018 0:00:00,00000000405355,0,0,0,0,0,0,0,1,1,6,,,,2530,1,1,0
31Mar2018 0:00:00,00000000139785,0,1,0,0,1,0,0,1,1,2,,,,2550,1,1,0
31Mar2019 0:00:00,00000000467304,0,0,0,0,0,1,0,1,2,5,,151000,,1240,2,0,0
31Dec2018 0:00:00,00000000880389,0,0,0,0,1,1,0,1,2,5,,135000,,100,2,0,0
31Oct2018 0:00:00,00000000809018,0,0,0,0,0,1,0,1,4,9,,33000,,1350,2,0,0
31Aug2018 0:00:00,00000000342507,0,1,0,0,1,1,0,1,2,7,,175000,,1860,2,0,1
30Jun2018 0:00:00,00000000963982,0,1,0,1,0,0,1,1,2,10,,,478000,1730,2,0,0
31Mar2018 0:00:00,00000000077664,0,0,0,0,0,1,0,1,2,9,,103000,,1590,2,0,0
30Jun2018 0:00:00,00000000891417,0,0,0,0,0,0,0,1,1,11,,,,2350,1,1,0
31Oct2018 0:00:00,00000000994359,0,0,0,0,0,1,0,0,1,8,,168000,,,1,1,0
30Jun2018 0:00:00,00000000549968,1,1,0,0,1,0,0,1,1,9,,,,2600,1,1,0
31Aug2018 0:00:00,00000000828129,0,0,0,0,0,1,0,0,1,10,,167000,,,1,1,0
30Apr2018 0:00:00,00000000934405,0,0,1,0,0,0,0,1,1,5,25570,,,15210,1,1,0
30Jun2018 0:00:00,00000000886800,0,0,0,0,1,1,1,0,4,7,,78000,353000,,2,0,1
31Jan2019 0:00:00,00000000757962,0,0,1,0,1,1,0,1,2,7,20330,46000,,2060,2,0,0
30Nov2018 0:00:00,00000000688105,0,0,0,0,0,0,1,0,1,16,,,665000,,1,1,0
31May2018 0:00:00,00000000713854,0,0,1,0,1,1,0,1,2,3,17110,72000,,3160,2,0,0
31Jan2019 0:00:00,00000000705837,0,0,1,0,0,0,0,1,1,6,16070,,,1120,1,1,0
31Mar2019 0:00:00,00000000964030,0,0,0,0,1,0,1,1,2,13,,,258000,2140,2,0,0
31Jan2019 0:00:00,00000000955392,0,0,0,0,0,1,0,1,2,2,,149000,,3100,2,0,0
31Jan2019 0:00:00,00000000631996,1,0,0,0,1,0,0,1,1,17,,,,1210,1,1,0
30Sep2018 0:00:00,00000000317493,0,0,1,0,1,0,0,0,0,13,21190,,,,0,0,0
31Mar2019 0:00:00,00000000931458,0,0,0,0,1,0,1,1,3,3,,,613000,1770,2,0,0
31Jan2019 0:00:00,00000000951960,0,1,1,0,0,1,0,0,1,11,24910,211000,,,1,1,1
31Dec2018 0:00:00,00000000992054,0,0,1,0,1,1,1,1,3,19,17420,268000,369000,3170,3,0,0
31May2018 0:00:00,00000000628861,0,0,0,0,1,0,1,1,2,10,,,432000,1500,2,0,0
30Apr2018 0:00:00,00000000665362,0,0,0,1,0,0,0,1,1,8,,,,2450,1,1,0
31Dec2018 0:00:00,00000000976744,0,0,1,0,0,0,0,1,1,15,21710,,,3440,1,1,0
31Jul2018 0:00:00,00000000864199,1,0,1,0,1,0,0,1,1,14,12840,,,1990,1,1,0
31Aug2018 0:00:00,00000000991457,1,0,0,0,1,1,0,1,3,13,,205000,,1630,2,0,0
31Dec2018 0:00:00,00000000695961,1,0,1,0,1,0,0,1,1,12,18950,,,1920,1,1,0
31Oct2018 0:00:00,00000000157497,0,0,0,0,0,1,0,1,2,3,,46000,,1560,2,0,0
30Jun2018 0:00:00,00000000589122,0,0,0,0,0,0,0,1,1,5,,,,1740,1,1,0
31May2018 0:00:00,00000000665223,0,0,0,0,1,0,0,1,1,11,,,,1920,1,1,0
31Mar2018 0:00:00,00000000956562,0,1,0,0,0,0,0,1,1,15,,,,1720,1,1,0
30Jun2018 0:00:00,00000000827009,0,0,1,0,1,1,0,1,2,5,17210,116000,,1250,2,0,0
28Feb2019 0:00:00,00000000978857,0,0,0,0,1,1,1,1,3,13,,248000,498000,1720,3,0,0
31Mar2018 0:00:00,00000000779633,1,1,0,0,0,0,1,1,2,8,,,469000,1770,2,0,0
31May2018 0:00:00,00000000942164,0,1,0,0,0,0,0,1,3,6,,,,1260,1,0,0
31Jul2018 0:00:00,00000000916744,0,1,0,0,0,0,0,1,1,3,,,,2040,1,1,0
30Nov2018 0:00:00,00000000869446,0,0,0,0,1,0,1,1,2,8,,,502000,100,2,0,0
31Jul2018 0:00:00,00000000930929,0,0,1,0,0,0,0,1,1,8,20400,,,1570,1,1,0
31May2018 0:00:00,00000000710791,0,0,0,0,0,1,0,1,4,16,,118000,,2800,2,0,0
31Jan2019 0:00:00,00000000671433,0,0,1,0,1,0,0,1,1,10,14270,,,1850,1,1,0
30Jun2018 0:00:00,00000000391796,0,1,0,0,1,0,0,1,1,16,,,,2020,1,1,0
31Dec2018 0:00:00,00000000848161,0,0,1,0,1,0,0,1,1,1,20190,,,1840,1,1,0
31Jul2018 0:00:00,00000000755428,0,0,0,0,1,0,1,1,2,16,,,722000,910,2,0,0
30Jun2018 0:00:00,00000000976033,0,0,0,0,0,0,1,1,2,14,,,791000,1950,2,0,0
31Dec2018 0:00:00,00000000730348,0,0,1,0,1,0,0,0,0,1,16760,,,,0,0,0
30Jun2018 0:00:00,00000000886879,0,0,1,1,0,0,0,1,1,17,24710,,,940,1,1,0
31Aug2018 0:00:00,00000000948320,0,0,0,0,0,0,0,1,1,15,,,,1130,1,1,0
30Apr2018 0:00:00,00000000329569,0,1,1,0,0,0,0,1,1,0,17900,,,2960,1,1,0
31Oct2018 0:00:00,00000000760557,0,0,0,0,0,1,0,1,2,22,,114000,,980,2,0,1
30Apr2018 0:00:00,00000000736362,0,1,1,0,1,0,0,1,1,2,24640,,,2200,1,1,0
31Mar2019 0:00:00,00000000888124,0,1,1,0,0,0,0,1,2,7,22630,,,1560,1,0,0
28Feb2019 0:00:00,00000000653180,1,0,0,0,0,0,0,1,1,10,,,,2030,1,1,0
31Mar2019 0:00:00,00000000987975,0,0,0,0,0,0,0,1,1,7,,,,3690,1,1,0
30Sep2018 0:00:00,00000000979472,1,1,0,0,0,0,0,1,3,11,,,,1560,1,0,0
31Jan2019 0:00:00,00000000981946,0,0,0,0,0,1,0,1,2,6,,92000,,3520,2,0,0
30Jun2018 0:00:00,00000000865350,0,0,1,0,1,0,0,1,1,11,19350,,,2780,1,1,1
28Feb2019 0:00:00,00000000545498,0,0,0,0,0,0,0,0,0,16,,,,,0,0,0
30Apr2018 0:00:00,00000000754048,0,1,1,0,0,0,0,1,1,16,26790,,,1810,1,1,0
31Aug2018 0:00:00,00000000039341,1,0,1,0,0,0,1,1,2,18,15360,,568000,1650,2,0,0
31Aug2018 0:00:00,00000000617737,0,0,0,0,0,1,0,1,2,16,,206000,,1820,2,0,0
31May2018 0:00:00,00000000821952,0,1,0,0,1,0,0,1,3,14,,,,1430,1,0,0
31Mar2018 0:00:00,00000000016972,0,0,1,0,0,0,1,0,3,6,23630,,402000,,1,0,0
31Aug2018 0:00:00,00000000915086,0,0,1,0,0,0,0,1,1,8,17280,,,1050,1,1,0
30Jun2018 0:00:00,00000000929199,0,0,0,0,1,0,0,1,1,7,,,,2630,1,1,0
31Mar2018 0:00:00,00000000864763,0,1,1,0,0,1,1,1,3,13,17870,182000,651000,3270,3,0,0
31May2018 0:00:00,00000000117336,0,1,1,0,0,0,0,1,1,5,21340,,,1730,1,1,0
30Sep2018 0:00:00,00000000949130,0,0,1,0,0,0,0,1,1,2,17880,,,100,1,1,0
31Oct2018 0:00:00,00000000905270,0,0,1,0,1,1,1,1,3,12,23450,183000,513000,2510,3,0,0
31Jan2019 0:00:00,00000000428590,0,1,1,0,1,1,0,1,2,0,13120,113000,,1750,2,0,0
31Mar2019 0:00:00,00000000844949,0,0,0,0,0,0,1,1,2,10,,,212000,1570,2,0,0
31Aug2018 0:00:00,00000000756929,0,0,0,0,1,0,0,1,1,11,,,,1340,1,1,0
31Oct2018 0:00:00,00000000900705,0,0,1,0,0,0,0,1,1,10,21060,,,3740,1,1,0
31May2018 0:00:00,00000000949903,0,0,0,0,1,0,0,1,1,4,,,,2140,1,1,0
31Jan2019 0:00:00,00000000712934,0,1,1,0,0,0,0,1,1,9,15110,,,1650,1,1,0
30Sep2018 0:00:00,00000000994453,0,0,0,0,0,0,0,1,1,8,,,,2370,1,1,0
30Apr2018 0:00:00,00000000605697,0,0,0,0,0,0,0,1,1,4,,,,1230,1,1,0
31Mar2018 0:00:00,00000000911220,0,0,0,0,0,1,1,1,3,6,,189000,573000,2320,3,0,1
31Oct2018 0:00:00,00000000513443,0,0,0,0,0,0,0,1,1,6,,,,2570,1,1,1
31Dec2018 0:00:00,00000000585154,0,0,0,0,1,1,1,1,3,9,,159000,196000,100,3,0,0
31Mar2018 0:00:00,00000000937257,0,0,0,0,1,0,0,1,1,7,,,,2760,1,1,0
31May2018 0:00:00,00000000970798,0,0,0,0,0,0,1,1,2,10,,,431000,390,2,0,0
31Mar2018 0:00:00,00000000986513,0,0,0,0,1,1,0,1,2,11,,198000,,2910,2,0,0
28Feb2019 0:00:00,00000000990938,0,0,1,0,0,1,1,1,3,9,16900,274000,665000,3180,3,0,0
31Aug2018 0:00:00,00000000964904,0,0,1,0,0,1,1,1,3,13,15220,124000,443000,1540,3,0,1
31Dec2018 0:00:00,00000000925326,0,1,1,0,0,0,0,0,0,7,20510,,,,0,0,0
31May2018 0:00:00,00000000744700,0,0,1,0,1,1,0,1,2,14,16090,178000,,1650,2,0,0
30Sep2018 0:00:00,00000000902694,0,0,1,0,0,1,0,1,2,12,17900,179000,,2210,2,0,0
31Oct2018 0:00:00,00000000986750,0,0,1,1,1,1,0,1,2,8,26490,125000,,3530,2,0,0
31Mar2018 0:00:00,00000000856237,0,0,0,0,0,0,0,1,1,12,,,,1550,1,1,0
30Nov2018 0:00:00,00000000779705,0,1,1,0,0,0,0,1,1,5,24020,,,1570,1,1,0
31May2018 0:00:00,00000000963743,0,0,0,0,0,1,0,1,4,18,,195000,,4270,2,0,1
30Sep2018 0:00:00,00000000901690,1,0,0,0,1,1,1,1,3,5,,213000,630000,1760,3,0,0
30Sep2018 0:00:00,00000000692079,0,1,1,0,0,0,1,1,2,10,17560,,561000,2150,2,0,1
31May2018 0:00:00,00000000512934,0,1,0,0,0,0,0,1,1,21,,,,3160,1,1,0
31Jul2018 0:00:00,00000000538903,0,0,1,0,0,1,0,1,2,18,23260,145000,,100,2,0,0
31Jan2019 0:00:00,00000000804068,0,1,0,0,1,0,1,1,4,0,,,648000,1030,2,0,0
31Dec2018 0:00:00,00000000994005,0,0,0,0,1,0,0,1,1,1,,,,2500,1,1,0
30Jun2018 0:00:00,00000000868022,0,0,0,0,1,1,0,1,2,16,,104000,,1550,2,0,0
30Jun2018 0:00:00,00000000938307,0,0,0,0,0,1,0,1,2,9,,101000,,100,2,0,0
30Jun2018 0:00:00,00000000936579,0,1,0,0,1,0,0,1,2,2,,,,3710,1,0,0
30Jun2018 0:00:00,00000000785274,0,0,1,0,0,1,0,1,2,11,18280,136000,,590,2,0,0
31Mar2019 0:00:00,00000000723319,0,0,1,0,0,0,0,1,1,1,21170,,,1440,1,1,0
31Mar2018 0:00:00,00000000935993,0,0,0,0,1,1,0,1,2,12,,109000,,100,2,0,0
31Oct2018 0:00:00,00000000968009,0,0,0,0,1,0,0,1,1,16,,,,1010,1,1,0
30Sep2018 0:00:00,00000000965979,0,1,1,0,0,0,0,1,1,12,23770,,,3100,1,1,0
31Aug2018 0:00:00,00000000969625,0,0,1,0,1,0,0,1,5,10,20080,,,1570,1,0,0
31Oct2018 0:00:00,00000000985920,0,0,0,0,0,1,1,1,3,11,,121000,392000,2520,3,0,1
31May2018 0:00:00,00000000966854,0,1,1,0,1,1,0,1,2,13,26210,153000,,1870,2,0,0
31May2018 0:00:00,00000000768987,0,0,0,0,1,0,0,1,3,8,,,,2260,1,0,0
28Feb2019 0:00:00,00000000810107,0,0,1,0,1,1,0,1,2,0,15490,137000,,160,2,0,0
30Sep2018 0:00:00,00000000850700,0,0,0,0,1,0,0,1,1,13,,,,1040,1,1,0
31Mar2019 0:00:00,00000000697865,0,0,1,0,0,1,0,1,4,12,14050,209000,,1530,2,0,0
31Jul2018 0:00:00,00000000979491,0,0,1,0,0,1,0,1,2,8,19490,76000,,2920,2,0,0
31Aug2018 0:00:00,00000000826758,0,0,1,0,1,1,1,1,3,11,22600,138000,543000,350,3,0,0
30Nov2018 0:00:00,00000000324171,0,0,0,0,1,0,1,1,2,11,,,290000,1510,2,0,0
31Aug2018 0:00:00,00000000393255,0,0,0,0,0,0,0,1,1,10,,,,2860,1,1,0
31Mar2018 0:00:00,00000000763091,1,1,1,0,0,0,0,1,1,12,24560,,,1690,1,1,0
30Apr2018 0:00:00,00000000826785,0,1,1,0,0,0,0,1,1,16,16450,,,1410,1,1,0
30Apr2018 0:00:00,00000000889045,0,0,1,0,0,0,0,1,1,6,16860,,,2060,1,1,0
30Nov2018 0:00:00,00000000905198,0,0,0,0,1,1,0,1,3,3,,238000,,870,2,0,0
30Nov2018 0:00:00,00000000942766,0,0,1,0,1,0,1,1,2,16,26160,,337000,1210,2,0,0
28Feb2019 0:00:00,00000000674222,0,1,1,0,0,0,0,1,3,14,23990,,,1660,1,0,0
31Oct2018 0:00:00,00000000471070,0,1,1,0,1,1,0,1,2,9,17970,176000,,300,2,0,0
31May2018 0:00:00,00000000763909,0,1,1,0,1,0,0,1,1,6,22610,,,1840,1,1,0
31Jan2019 0:00:00,00000000864035,0,0,0,0,0,1,1,1,3,11,,119000,576000,2620,3,0,0
28Feb2019 0:00:00,00000000886278,0,1,0,0,0,1,0,1,2,4,,138000,,2200,2,0,0
31Aug2018 0:00:00,00000000056177,0,1,0,0,0,0,0,1,1,11,,,,1010,1,1,0
31Jan2019 0:00:00,00000000436492,1,0,0,0,1,0,0,1,1,8,,,,1240,1,1,0
31Dec2018 0:00:00,00000000879673,1,0,0,0,0,1,0,1,4,11,,206000,,1640,2,0,0
31Dec2018 0:00:00,00000000898738,0,0,0,0,1,0,1,1,2,14,,,610000,2980,2,0,0
30Apr2018 0:00:00,00000000885603,0,1,1,0,0,0,1,1,2,13,23020,,422000,2320,2,0,0
28Feb2019 0:00:00,00000000949535,0,0,0,0,0,1,0,1,2,12,,88000,,1930,2,0,0
31Oct2018 0:00:00,00000000822045,0,0,0,0,0,0,1,0,1,9,,,653000,,1,1,0
31Mar2019 0:00:00,00000000020810,0,0,0,0,0,0,0,1,1,5,,,,1600,1,1,0
31Dec2018 0:00:00,00000000758001,0,0,1,0,1,0,1,1,4,11,18570,,420000,3090,2,0,0
31Aug2018 0:00:00,00000000374849,0,1,0,0,0,1,0,0,1,12,,270000,,,1,1,0
31Mar2018 0:00:00,00000000915168,0,0,0,1,1,0,0,1,1,9,,,,100,1,1,0
31Jul2018 0:00:00,00000000409962,0,1,0,0,0,0,1,1,2,15,,,537000,330,2,0,0
31Jan2019 0:00:00,00000000059065,0,0,0,0,1,1,0,1,2,12,,92000,,1800,2,0,0
31Jul2018 0:00:00,00000000946691,0,0,1,0,1,1,0,1,2,15,19060,72000,,3070,2,0,0
31Mar2019 0:00:00,00000000898752,0,0,1,0,1,1,0,1,2,15,16910,116000,,2860,2,0,0
30Apr2018 0:00:00,00000000828103,1,0,1,0,1,1,0,1,2,10,13860,154000,,1780,2,0,0
30Apr2018 0:00:00,00000000908007,0,1,1,0,0,0,0,1,1,12,22790,,,1580,1,1,0
30Sep2018 0:00:00,00000000878423,1,0,0,0,1,1,0,1,2,5,,192000,,2860,2,0,0
31Jan2019 0:00:00,00000000949448,0,0,1,0,1,0,0,1,1,9,18490,,,1340,1,1,0
30Nov2018 0:00:00,00000000844730,0,0,1,0,0,0,0,1,1,9,26660,,,1730,1,1,0
31Aug2018 0:00:00,00000000982201,0,0,0,0,0,1,0,1,2,9,,137000,,250,2,0,0
30Nov2018 0:00:00,00000000952565,0,1,1,0,1,1,0,1,2,23,17530,110000,,2160,2,0,0
31Mar2019 0:00:00,00000000825735,0,0,0,0,0,0,0,1,1,8,,,,1320,1,1,0
30Jun2018 0:00:00,00000000857060,0,1,1,0,0,1,0,1,2,2,26390,122000,,2250,2,0,0
31Mar2019 0:00:00,00000000885931,0,0,0,0,1,1,0,1,2,12,,97000,,2320,2,0,0
30Jun2018 0:00:00,00000000836660,0,0,0,0,0,0,1,1,5,12,,,454000,1740,2,0,0
31Jan2019 0:00:00,00000000037402,0,1,0,0,0,1,0,1,2,13,,140000,,2500,2,0,0
30Nov2018 0:00:00,00000000991330,0,1,0,0,1,0,0,1,2,3,,,,3470,1,0,0
30Jun2018 0:00:00,00000000865841,1,0,1,0,0,1,0,1,2,9,19390,176000,,2410,2,0,0
31Jan2019 0:00:00,00000000481416,0,0,0,0,0,0,0,1,1,8,,,,3840,1,1,0
30Apr2018 0:00:00,00000000942514,0,0,1,0,0,0,0,1,1,6,14520,,,1060,1,1,1
31May2018 0:00:00,00000000960372,0,0,0,0,1,0,0,1,1,10,,,,2250,1,1,0
31May2018 0:00:00,00000000099887,0,0,0,0,0,0,1,1,2,14,,,333000,100,2,0,0
31Jul2018 0:00:00,00000000981857,0,0,0,0,1,0,0,1,4,5,,,,3080,1,0,0
31Jul2018 0:00:00,00000000987582,0,0,0,0,0,1,1,1,3,15,,2000,261000,990,3,0,0
31Mar2019 0:00:00,00000000828063,0,0,0,0,0,0,0,0,0,12,,,,,0,0,1
30Nov2018 0:00:00,00000000802046,0,0,0,0,0,0,0,1,1,13,,,,1080,1,1,0
30Jun2018 0:00:00,00000000940692,0,0,0,0,1,0,0,1,4,16,,,,2720,1,0,0
31Jul2018 0:00:00,00000000834444,0,0,1,0,0,1,0,1,2,5,21750,163000,,930,2,0,0
28Feb2019 0:00:00,00000000788674,0,0,0,0,0,0,0,1,3,17,,,,1370,1,0,0
31Aug2018 0:00:00,00000000807135,0,0,1,0,0,0,0,0,0,2,19950,,,,0,0,0
30Apr2018 0:00:00,00000000916015,0,0,0,0,1,0,1,1,2,8,,,414000,620,2,0,0
31Mar2019 0:00:00,00000000968293,0,0,0,0,1,0,0,1,1,16,,,,3110,1,1,0
30Nov2018 0:00:00,00000000704590,0,0,0,0,1,0,0,1,1,20,,,,2540,1,1,0
31Oct2018 0:00:00,00000000840526,0,0,0,0,0,1,0,1,2,9,,133000,,2680,2,0,0
31Oct2018 0:00:00,00000000856341,0,0,1,0,0,0,0,1,1,12,15110,,,1370,1,1,0
31Jul2018 0:00:00,00000000962257,0,1,0,0,0,1,0,1,2,16,,116000,,1410,2,0,0
31Jan2019 0:00:00,00000000017939,0,0,0,0,0,0,0,1,1,9,,,,1930,1,1,1
30Nov2018 0:00:00,00000000641406,1,0,1,0,0,0,0,1,3,16,22940,,,2620,1,0,0
28Feb2019 0:00:00,00000000699078,0,1,1,0,1,1,0,1,3,17,130740,158000,,1860,2,0,0
31Mar2018 0:00:00,00000000942698,0,0,1,0,1,0,0,1,2,2,23230,,,1670,1,0,0
30Apr2018 0:00:00,00000000686562,1,0,0,0,0,1,0,1,2,14,,114000,,1270,2,0,0
31Jul2018 0:00:00,00000000955922,0,0,1,0,0,0,0,1,1,13,23870,,,1140,1,1,0
30Apr2018 0:00:00,00000000975284,0,1,0,0,0,0,0,1,1,0,,,,2950,1,1,0
31Dec2018 0:00:00,00000000995098,0,0,1,1,0,0,0,1,1,9,22120,,,1560,1,1,0
31Mar2019 0:00:00,00000000061882,1,0,1,0,0,0,0,1,1,10,20230,,,3230,1,1,0
30Jun2018 0:00:00,00000000057807,0,0,0,0,1,0,0,1,1,11,,,,2000,1,1,0
30Jun2018 0:00:00,00000000829900,0,0,0,0,1,0,0,1,3,14,,,,2350,1,0,0
31Jul2018 0:00:00,00000000479614,1,0,0,0,0,0,0,1,2,10,,,,3080,1,0,0
30Apr2018 0:00:00,00000000852038,0,0,0,0,0,0,0,1,1,10,,,,1430,1,1,0
31Jul2018 0:00:00,00000000020765,0,0,1,0,0,0,1,1,2,17,19090,,520000,1960,2,0,0
31Mar2019 0:00:00,00000000808167,0,0,0,0,0,0,1,1,2,12,,,443000,2400,2,0,0
30Jun2018 0:00:00,00000000953746,0,1,0,0,1,0,0,1,1,11,,,,2780,1,1,0
28Feb2019 0:00:00,00000000844415,0,0,0,0,0,0,0,1,1,10,,,,2080,1,1,0
31Mar2018 0:00:00,00000000005922,0,0,0,0,1,0,1,1,2,7,,,698000,1810,2,0,0
28Feb2019 0:00:00,00000000759859,0,0,0,0,1,0,0,1,1,8,,,,3610,1,1,0
30Nov2018 0:00:00,00000000934019,0,0,0,0,0,0,0,1,1,15,,,,120,1,1,0
31May2018 0:00:00,00000000478155,0,1,0,0,1,0,0,0,0,2,,,,,0,0,0
30Apr2018 0:00:00,00000000392773,0,0,0,0,1,0,0,1,1,6,,,,810,1,1,0
31Oct2018 0:00:00,00000000995452,1,0,1,1,0,0,0,1,1,6,21480,,,2980,1,1,0
